service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
25938653,1,1,1,1,1,0,0,20200224,20200226
25938738,1,1,1,1,1,0,0,20200227,20200327
25938732,1,1,1,1,1,0,0,20200227,20200327
25938906,1,1,1,1,1,0,0,20200227,20200327
25939065,0,0,0,0,0,1,0,20200118,20200404
25939021,0,0,0,0,0,0,0,20200115,20201231
25938307,0,0,0,0,0,0,1,20200119,20200405
25938310,0,0,0,0,0,0,1,20200119,20200405
25938313,0,0,0,0,0,0,1,20200119,20200405
25938319,0,0,0,0,0,0,1,20200119,20200405
25938370,0,0,0,0,0,0,1,20200119,20200405
25938382,0,0,0,0,0,0,1,20200119,20200405
25938869,1,1,1,1,1,0,0,20200115,20200221
25938797,1,1,1,1,1,0,0,20200115,20200221
25938791,1,1,1,1,1,0,0,20200115,20200221
25938875,1,1,1,1,1,0,0,20200115,20200221
25938743,1,1,1,1,1,0,0,20200115,20200221
25938773,1,1,1,1,1,0,0,20200115,20200221
25938785,1,1,1,1,1,0,0,20200115,20200221
25938457,1,1,1,1,1,0,0,20200224,20200226
25938464,1,1,1,1,1,0,0,20200224,20200226
25938786,1,1,1,1,1,0,0,20200227,20200327
25938774,1,1,1,1,1,0,0,20200227,20200327
25938744,1,1,1,1,1,0,0,20200227,20200327
25938876,1,1,1,1,1,0,0,20200227,20200327
25938792,1,1,1,1,1,0,0,20200227,20200327
25938798,1,1,1,1,1,0,0,20200227,20200327
25938870,1,1,1,1,1,0,0,20200227,20200327
25938304,0,0,0,0,0,0,1,20200119,20200405
25939026,0,0,0,0,0,0,0,20200115,20201231
25938331,0,0,0,0,0,0,1,20200119,20200405
25938316,0,0,0,0,0,0,1,20200119,20200405
25938749,1,1,1,1,1,0,0,20200115,20200221
25938761,1,1,1,1,1,0,0,20200115,20200221
25938755,1,1,1,1,1,0,0,20200115,20200221
25938756,1,1,1,1,1,0,0,20200227,20200327
25938762,1,1,1,1,1,0,0,20200227,20200327
25938750,1,1,1,1,1,0,0,20200227,20200327
25938471,1,1,1,1,1,0,0,20200224,20200226
25938478,1,1,1,1,1,0,0,20200224,20200226
25938767,1,1,1,1,1,0,0,20200115,20200221
25938768,1,1,1,1,1,0,0,20200227,20200327
25938485,1,1,1,1,1,0,0,20200224,20200226
25938492,1,1,1,1,1,0,0,20200224,20200226
25938534,1,1,1,1,1,0,0,20200224,20200226
25938513,1,1,1,1,1,0,0,20200224,20200226
25938597,1,1,1,1,1,0,0,20200224,20200226
25938583,1,1,1,1,1,0,0,20200224,20200226
25938625,1,1,1,1,1,0,0,20200224,20200226
25938632,1,1,1,1,1,0,0,20200224,20200226
25938555,1,1,1,1,1,0,0,20200224,20200226
25939023,0,0,0,0,0,0,0,20200115,20201231
25939024,0,0,0,0,0,0,0,20200115,20201231
25939037,0,0,0,0,0,0,0,20200115,20201231
25939051,0,0,0,0,0,0,0,20200115,20201231
25939080,0,0,0,0,0,1,0,20200118,20200404
25939086,0,0,0,0,0,1,0,20200118,20200404
25939092,0,0,0,0,0,1,0,20200118,20200404
25939140,0,0,0,0,0,1,0,20200118,20200404
25939125,0,0,0,0,0,1,0,20200118,20200404
25939134,0,0,0,0,0,1,0,20200118,20200404
25939098,0,0,0,0,0,1,0,20200118,20200404
25938803,1,1,1,1,1,0,0,20200115,20200221
25938815,1,1,1,1,1,0,0,20200115,20200221
25938821,1,1,1,1,1,0,0,20200115,20200221
25938827,1,1,1,1,1,0,0,20200115,20200221
25938833,1,1,1,1,1,0,0,20200115,20200221
25938839,1,1,1,1,1,0,0,20200115,20200221
25938845,1,1,1,1,1,0,0,20200115,20200221
25938779,1,1,1,1,1,0,0,20200115,20200221
25938541,1,1,1,1,1,0,0,20200224,20200226
25938780,1,1,1,1,1,0,0,20200227,20200327
25938846,1,1,1,1,1,0,0,20200227,20200327
25938840,1,1,1,1,1,0,0,20200227,20200327
25938834,1,1,1,1,1,0,0,20200227,20200327
25938828,1,1,1,1,1,0,0,20200227,20200327
25938822,1,1,1,1,1,0,0,20200227,20200327
25938816,1,1,1,1,1,0,0,20200227,20200327
25938804,1,1,1,1,1,0,0,20200227,20200327
25938499,1,1,1,1,1,0,0,20200224,20200226
25939025,0,0,0,0,0,0,0,20200115,20201231
25938388,0,0,0,0,0,0,1,20200119,20200405
25938506,1,1,1,1,1,0,0,20200224,20200226
25938562,1,1,1,1,1,0,0,20200224,20200226
25938569,1,1,1,1,1,0,0,20200224,20200226
25938576,1,1,1,1,1,0,0,20200224,20200226
25938590,1,1,1,1,1,0,0,20200224,20200226
25938604,1,1,1,1,1,0,0,20200224,20200226
25938611,1,1,1,1,1,0,0,20200224,20200226
25938618,1,1,1,1,1,0,0,20200224,20200226
25939029,0,0,0,0,0,0,0,20200115,20201231
25939038,0,0,0,0,0,0,0,20200115,20201231
25939033,0,0,0,0,0,0,0,20200115,20201231
25938334,0,0,0,0,0,0,1,20200119,20200405
25938322,0,0,0,0,0,0,1,20200119,20200405
25938328,0,0,0,0,0,0,1,20200119,20200405
25939027,0,0,0,0,0,0,0,20200115,20201231
25939028,0,0,0,0,0,0,0,20200115,20201231
25939030,0,0,0,0,0,0,0,20200115,20201231
25939035,0,0,0,0,0,0,0,20200115,20201231
25939032,0,0,0,0,0,0,0,20200115,20201231
25938385,0,0,0,0,0,0,1,20200119,20200405
25938325,0,0,0,0,0,0,1,20200119,20200405
25939031,0,0,0,0,0,0,0,20200115,20201231
25939101,0,0,0,0,0,1,0,20200118,20200404
25939107,0,0,0,0,0,1,0,20200118,20200404
25939113,0,0,0,0,0,1,0,20200118,20200404
25939119,0,0,0,0,0,1,0,20200118,20200404
25939137,0,0,0,0,0,1,0,20200118,20200404
25939131,0,0,0,0,0,1,0,20200118,20200404
25939095,0,0,0,0,0,1,0,20200118,20200404
25939089,0,0,0,0,0,1,0,20200118,20200404
25939083,0,0,0,0,0,1,0,20200118,20200404
25938520,1,1,1,1,1,0,0,20200224,20200226
25938527,1,1,1,1,1,0,0,20200224,20200226
25938646,1,1,1,1,1,0,0,20200224,20200226
25938809,1,1,1,1,1,0,0,20200115,20200221
25938810,1,1,1,1,1,0,0,20200227,20200327
25939047,0,0,0,0,0,0,0,20200115,20201231
25939042,0,0,0,0,0,0,0,20200115,20201231
25938337,0,0,0,0,0,0,1,20200119,20200405
25938376,0,0,0,0,0,0,1,20200119,20200405
25938364,0,0,0,0,0,0,1,20200119,20200405
25938887,1,1,1,1,1,0,0,20200115,20200221
25938548,1,1,1,1,1,0,0,20200224,20200226
25938888,1,1,1,1,1,0,0,20200227,20200327
25938367,0,0,0,0,0,0,1,20200119,20200405
25938373,0,0,0,0,0,0,1,20200119,20200405
25938343,0,0,0,0,0,0,1,20200119,20200405
25938358,0,0,0,0,0,0,1,20200119,20200405
25939043,0,0,0,0,0,0,0,20200115,20201231
25939034,0,0,0,0,0,0,0,20200115,20201231
25939128,0,0,0,0,0,1,0,20200118,20200404
25939122,0,0,0,0,0,1,0,20200118,20200404
25939116,0,0,0,0,0,1,0,20200118,20200404
25939110,0,0,0,0,0,1,0,20200118,20200404
25939104,0,0,0,0,0,1,0,20200118,20200404
25938346,0,0,0,0,0,0,1,20200119,20200405
25938352,0,0,0,0,0,0,1,20200119,20200405
25938355,0,0,0,0,0,0,1,20200119,20200405
25938340,0,0,0,0,0,0,1,20200119,20200405
25939040,0,0,0,0,0,0,0,20200115,20201231
25938361,0,0,0,0,0,0,1,20200119,20200405
25938349,0,0,0,0,0,0,1,20200119,20200405
25939041,0,0,0,0,0,0,0,20200115,20201231
25939036,0,0,0,0,0,0,0,20200115,20201231
25938851,1,1,1,1,1,0,0,20200115,20200221
25938857,1,1,1,1,1,0,0,20200115,20200221
25938863,1,1,1,1,1,0,0,20200115,20200221
25938864,1,1,1,1,1,0,0,20200227,20200327
25938858,1,1,1,1,1,0,0,20200227,20200327
25938852,1,1,1,1,1,0,0,20200227,20200327
25939039,0,0,0,0,0,0,0,20200115,20201231
25939044,0,0,0,0,0,0,0,20200115,20201231
25939046,0,0,0,0,0,0,0,20200115,20201231
25939048,0,0,0,0,0,0,0,20200115,20201231
25938379,0,0,0,0,0,0,1,20200119,20200405
25938893,1,1,1,1,1,0,0,20200115,20200221
25938881,1,1,1,1,1,0,0,20200115,20200221
25938639,1,1,1,1,1,0,0,20200224,20200226
25938882,1,1,1,1,1,0,0,20200227,20200327
25938894,1,1,1,1,1,0,0,20200227,20200327
25939049,0,0,0,0,0,0,0,20200115,20201231
25939045,0,0,0,0,0,0,0,20200115,20201231
25938391,0,0,0,0,0,0,1,20200119,20200405
25938899,1,1,1,1,1,0,0,20200115,20200221
25938660,1,1,1,1,1,0,0,20200224,20200226
25938900,1,1,1,1,1,0,0,20200227,20200327
25939143,0,0,0,0,0,1,0,20200118,20200404
25848544,0,0,0,0,0,1,0,20200118,20200404
25848547,0,0,0,0,0,1,0,20200118,20200404
25848550,0,0,0,0,0,1,0,20200118,20200404
25848604,0,0,0,0,0,1,0,20200118,20200404
25848607,0,0,0,0,0,1,0,20200118,20200404
25848610,0,0,0,0,0,1,0,20200118,20200404
25848535,0,0,0,0,0,1,0,20200118,20200404
25848538,0,0,0,0,0,1,0,20200118,20200404
25848541,0,0,0,0,0,1,0,20200118,20200404
25848263,1,1,1,1,1,0,0,20200224,20200226
25848305,1,1,1,1,1,0,0,20200115,20200221
25848323,1,1,1,1,1,0,0,20200115,20200221
25848317,1,1,1,1,1,0,0,20200115,20200221
25848497,1,1,1,1,1,0,0,20200115,20200221
25848491,1,1,1,1,1,0,0,20200115,20200221
25848284,1,1,1,1,1,0,0,20200224,20200226
25848291,1,1,1,1,1,0,0,20200224,20200226
25848298,1,1,1,1,1,0,0,20200224,20200226
25848060,1,1,1,1,1,0,0,20200224,20200226
25848067,1,1,1,1,1,0,0,20200224,20200226
25848046,1,1,1,1,1,0,0,20200224,20200226
25848306,1,1,1,1,1,0,0,20200227,20200327
25848318,1,1,1,1,1,0,0,20200227,20200327
25848324,1,1,1,1,1,0,0,20200227,20200327
25848492,1,1,1,1,1,0,0,20200227,20200327
25848498,1,1,1,1,1,0,0,20200227,20200327
25848329,1,1,1,1,1,0,0,20200115,20200221
25848311,1,1,1,1,1,0,0,20200115,20200221
25848577,0,0,0,0,0,1,0,20200118,20200404
25848165,1,1,1,1,1,0,0,20200224,20200226
25848081,1,1,1,1,1,0,0,20200224,20200226
25848312,1,1,1,1,1,0,0,20200227,20200327
25848330,1,1,1,1,1,0,0,20200227,20200327
25848335,1,1,1,1,1,0,0,20200115,20200221
25848353,1,1,1,1,1,0,0,20200115,20200221
25848461,1,1,1,1,1,0,0,20200115,20200221
25848467,1,1,1,1,1,0,0,20200115,20200221
25848395,1,1,1,1,1,0,0,20200115,20200221
25848389,1,1,1,1,1,0,0,20200115,20200221
25848413,1,1,1,1,1,0,0,20200115,20200221
25848425,1,1,1,1,1,0,0,20200115,20200221
25848431,1,1,1,1,1,0,0,20200115,20200221
25848437,1,1,1,1,1,0,0,20200115,20200221
25848249,1,1,1,1,1,0,0,20200224,20200226
25848158,1,1,1,1,1,0,0,20200224,20200226
25848186,1,1,1,1,1,0,0,20200224,20200226
25848193,1,1,1,1,1,0,0,20200224,20200226
25848200,1,1,1,1,1,0,0,20200224,20200226
25848228,1,1,1,1,1,0,0,20200224,20200226
25848102,1,1,1,1,1,0,0,20200224,20200226
25848074,1,1,1,1,1,0,0,20200224,20200226
25848053,1,1,1,1,1,0,0,20200224,20200226
25848354,1,1,1,1,1,0,0,20200227,20200327
25848336,1,1,1,1,1,0,0,20200227,20200327
25848438,1,1,1,1,1,0,0,20200227,20200327
25848432,1,1,1,1,1,0,0,20200227,20200327
25848426,1,1,1,1,1,0,0,20200227,20200327
25848414,1,1,1,1,1,0,0,20200227,20200327
25848390,1,1,1,1,1,0,0,20200227,20200327
25848396,1,1,1,1,1,0,0,20200227,20200327
25848468,1,1,1,1,1,0,0,20200227,20200327
25848462,1,1,1,1,1,0,0,20200227,20200327
25848341,1,1,1,1,1,0,0,20200115,20200221
25848347,1,1,1,1,1,0,0,20200115,20200221
25848365,1,1,1,1,1,0,0,20200115,20200221
25848371,1,1,1,1,1,0,0,20200115,20200221
25848449,1,1,1,1,1,0,0,20200115,20200221
25848455,1,1,1,1,1,0,0,20200115,20200221
25848401,1,1,1,1,1,0,0,20200115,20200221
25848377,1,1,1,1,1,0,0,20200115,20200221
25848407,1,1,1,1,1,0,0,20200115,20200221
25848419,1,1,1,1,1,0,0,20200115,20200221
25848443,1,1,1,1,1,0,0,20200115,20200221
25848242,1,1,1,1,1,0,0,20200224,20200226
25848144,1,1,1,1,1,0,0,20200224,20200226
25848214,1,1,1,1,1,0,0,20200224,20200226
25848088,1,1,1,1,1,0,0,20200224,20200226
25848116,1,1,1,1,1,0,0,20200224,20200226
25848130,1,1,1,1,1,0,0,20200224,20200226
25848348,1,1,1,1,1,0,0,20200227,20200327
25848342,1,1,1,1,1,0,0,20200227,20200327
25848366,1,1,1,1,1,0,0,20200227,20200327
25848372,1,1,1,1,1,0,0,20200227,20200327
25848444,1,1,1,1,1,0,0,20200227,20200327
25848420,1,1,1,1,1,0,0,20200227,20200327
25848408,1,1,1,1,1,0,0,20200227,20200327
25848378,1,1,1,1,1,0,0,20200227,20200327
25848402,1,1,1,1,1,0,0,20200227,20200327
25848456,1,1,1,1,1,0,0,20200227,20200327
25848450,1,1,1,1,1,0,0,20200227,20200327
25848359,1,1,1,1,1,0,0,20200115,20200221
25848383,1,1,1,1,1,0,0,20200115,20200221
25848580,0,0,0,0,0,1,0,20200118,20200404
25848574,0,0,0,0,0,1,0,20200118,20200404
25848559,0,0,0,0,0,1,0,20200118,20200404
25848568,0,0,0,0,0,1,0,20200118,20200404
25848553,0,0,0,0,0,1,0,20200118,20200404
25848598,0,0,0,0,0,1,0,20200118,20200404
25848151,1,1,1,1,1,0,0,20200224,20200226
25848172,1,1,1,1,1,0,0,20200224,20200226
25848137,1,1,1,1,1,0,0,20200224,20200226
25848123,1,1,1,1,1,0,0,20200224,20200226
25848095,1,1,1,1,1,0,0,20200224,20200226
25848109,1,1,1,1,1,0,0,20200224,20200226
25848360,1,1,1,1,1,0,0,20200227,20200327
25848384,1,1,1,1,1,0,0,20200227,20200327
25848556,0,0,0,0,0,1,0,20200118,20200404
25848562,0,0,0,0,0,1,0,20200118,20200404
25848571,0,0,0,0,0,1,0,20200118,20200404
25848595,0,0,0,0,0,1,0,20200118,20200404
25848179,1,1,1,1,1,0,0,20200224,20200226
25848207,1,1,1,1,1,0,0,20200224,20200226
25848589,0,0,0,0,0,1,0,20200118,20200404
25848221,1,1,1,1,1,0,0,20200224,20200226
25848565,0,0,0,0,0,1,0,20200118,20200404
25848277,1,1,1,1,1,0,0,20200224,20200226
25848586,0,0,0,0,0,1,0,20200118,20200404
25848583,0,0,0,0,0,1,0,20200118,20200404
25848592,0,0,0,0,0,1,0,20200118,20200404
25848256,1,1,1,1,1,0,0,20200224,20200226
25848235,1,1,1,1,1,0,0,20200224,20200226
25848270,1,1,1,1,1,0,0,20200224,20200226
25848601,0,0,0,0,0,1,0,20200118,20200404
25848473,1,1,1,1,1,0,0,20200115,20200221
25848474,1,1,1,1,1,0,0,20200227,20200327
25848479,1,1,1,1,1,0,0,20200115,20200221
25848485,1,1,1,1,1,0,0,20200115,20200221
25848486,1,1,1,1,1,0,0,20200227,20200327
25848480,1,1,1,1,1,0,0,20200227,20200327
25900284,0,0,0,0,0,0,0,20200115,20201231
25900285,0,0,0,0,0,0,0,20200115,20201231
25900286,0,0,0,0,0,0,0,20200115,20201231
25900287,0,0,0,0,0,0,0,20200115,20201231
25900288,0,0,0,0,0,0,0,20200115,20201231
25900289,0,0,0,0,0,0,0,20200115,20201231
25900290,0,0,0,0,0,0,0,20200115,20201231
25900250,0,0,0,0,0,0,1,20200119,20200405
25900253,0,0,0,0,0,0,1,20200119,20200405
25900241,0,0,0,0,0,0,1,20200119,20200405
25900181,0,0,0,0,0,0,1,20200119,20200405
25900184,0,0,0,0,0,0,1,20200119,20200405
25900187,0,0,0,0,0,0,1,20200119,20200405
25900217,0,0,0,0,0,0,1,20200119,20200405
25900196,0,0,0,0,0,0,1,20200119,20200405
25900238,0,0,0,0,0,0,1,20200119,20200405
25900235,0,0,0,0,0,0,1,20200119,20200405
25900202,0,0,0,0,0,0,1,20200119,20200405
25900190,0,0,0,0,0,0,1,20200119,20200405
25900211,0,0,0,0,0,0,1,20200119,20200405
25900193,0,0,0,0,0,0,1,20200119,20200405
25900223,0,0,0,0,0,0,1,20200119,20200405
25900199,0,0,0,0,0,0,1,20200119,20200405
25900205,0,0,0,0,0,0,1,20200119,20200405
25900232,0,0,0,0,0,0,1,20200119,20200405
25900229,0,0,0,0,0,0,1,20200119,20200405
25900208,0,0,0,0,0,0,1,20200119,20200405
25900214,0,0,0,0,0,0,1,20200119,20200405
25900220,0,0,0,0,0,0,1,20200119,20200405
25900226,0,0,0,0,0,0,1,20200119,20200405
25900244,0,0,0,0,0,0,1,20200119,20200405
25900247,0,0,0,0,0,0,1,20200119,20200405
25878289,1,1,1,1,1,0,0,20200115,20200221
25878295,1,1,1,1,1,0,0,20200115,20200221
25878301,1,1,1,1,1,0,0,20200224,20200226
25878308,1,1,1,1,1,0,0,20200224,20200226
25878296,1,1,1,1,1,0,0,20200227,20200327
25878290,1,1,1,1,1,0,0,20200227,20200327
25928527,1,1,1,1,1,0,0,20200115,20200221
25928533,1,1,1,1,1,0,0,20200115,20200221
25928647,1,1,1,1,1,0,0,20200115,20200221
25928635,1,1,1,1,1,0,0,20200115,20200221
25928641,1,1,1,1,1,0,0,20200115,20200221
25928539,1,1,1,1,1,0,0,20200115,20200221
25928545,1,1,1,1,1,0,0,20200115,20200221
25928551,1,1,1,1,1,0,0,20200115,20200221
25928557,1,1,1,1,1,0,0,20200115,20200221
25928563,1,1,1,1,1,0,0,20200115,20200221
25928569,1,1,1,1,1,0,0,20200115,20200221
25928575,1,1,1,1,1,0,0,20200115,20200221
25928581,1,1,1,1,1,0,0,20200115,20200221
25928587,1,1,1,1,1,0,0,20200115,20200221
25928593,1,1,1,1,1,0,0,20200115,20200221
25928599,1,1,1,1,1,0,0,20200115,20200221
25928605,1,1,1,1,1,0,0,20200115,20200221
25928611,1,1,1,1,1,0,0,20200115,20200221
25928617,1,1,1,1,1,0,0,20200115,20200221
25928623,1,1,1,1,1,0,0,20200115,20200221
25928629,1,1,1,1,1,0,0,20200115,20200221
25928692,0,0,0,0,0,1,0,20200118,20200404
25928695,0,0,0,0,0,1,0,20200118,20200404
25928698,0,0,0,0,0,1,0,20200118,20200404
25928701,0,0,0,0,0,1,0,20200118,20200404
25928704,0,0,0,0,0,1,0,20200118,20200404
25928642,1,1,1,1,1,0,0,20200227,20200327
25928636,1,1,1,1,1,0,0,20200227,20200327
25928648,1,1,1,1,1,0,0,20200227,20200327
25928630,1,1,1,1,1,0,0,20200227,20200327
25928624,1,1,1,1,1,0,0,20200227,20200327
25928618,1,1,1,1,1,0,0,20200227,20200327
25928612,1,1,1,1,1,0,0,20200227,20200327
25928606,1,1,1,1,1,0,0,20200227,20200327
25928600,1,1,1,1,1,0,0,20200227,20200327
25928594,1,1,1,1,1,0,0,20200227,20200327
25928588,1,1,1,1,1,0,0,20200227,20200327
25928582,1,1,1,1,1,0,0,20200227,20200327
25928576,1,1,1,1,1,0,0,20200227,20200327
25928570,1,1,1,1,1,0,0,20200227,20200327
25928564,1,1,1,1,1,0,0,20200227,20200327
25928558,1,1,1,1,1,0,0,20200227,20200327
25928552,1,1,1,1,1,0,0,20200227,20200327
25928546,1,1,1,1,1,0,0,20200227,20200327
25928540,1,1,1,1,1,0,0,20200227,20200327
25928534,1,1,1,1,1,0,0,20200227,20200327
25928528,1,1,1,1,1,0,0,20200227,20200327
25928261,1,1,1,1,1,0,0,20200224,20200226
25928268,1,1,1,1,1,0,0,20200224,20200226
25928275,1,1,1,1,1,0,0,20200224,20200226
25928282,1,1,1,1,1,0,0,20200224,20200226
25928289,1,1,1,1,1,0,0,20200224,20200226
25928296,1,1,1,1,1,0,0,20200224,20200226
25928303,1,1,1,1,1,0,0,20200224,20200226
25928310,1,1,1,1,1,0,0,20200224,20200226
25928317,1,1,1,1,1,0,0,20200224,20200226
25928352,1,1,1,1,1,0,0,20200224,20200226
25928324,1,1,1,1,1,0,0,20200224,20200226
25928331,1,1,1,1,1,0,0,20200224,20200226
25928338,1,1,1,1,1,0,0,20200224,20200226
25928373,1,1,1,1,1,0,0,20200224,20200226
25928345,1,1,1,1,1,0,0,20200224,20200226
25928359,1,1,1,1,1,0,0,20200224,20200226
25928387,1,1,1,1,1,0,0,20200224,20200226
25928366,1,1,1,1,1,0,0,20200224,20200226
25928380,1,1,1,1,1,0,0,20200224,20200226
25928429,1,1,1,1,1,0,0,20200224,20200226
25928394,1,1,1,1,1,0,0,20200224,20200226
25928401,1,1,1,1,1,0,0,20200224,20200226
25928408,1,1,1,1,1,0,0,20200224,20200226
25928415,1,1,1,1,1,0,0,20200224,20200226
25928443,1,1,1,1,1,0,0,20200224,20200226
25928422,1,1,1,1,1,0,0,20200224,20200226
25928436,1,1,1,1,1,0,0,20200224,20200226
25928450,1,1,1,1,1,0,0,20200224,20200226
25928478,1,1,1,1,1,0,0,20200224,20200226
25928457,1,1,1,1,1,0,0,20200224,20200226
25928464,1,1,1,1,1,0,0,20200224,20200226
25928471,1,1,1,1,1,0,0,20200224,20200226
25928485,1,1,1,1,1,0,0,20200224,20200226
25928492,1,1,1,1,1,0,0,20200224,20200226
25928499,1,1,1,1,1,0,0,20200224,20200226
25928506,1,1,1,1,1,0,0,20200224,20200226
25928513,1,1,1,1,1,0,0,20200224,20200226
25928520,1,1,1,1,1,0,0,20200224,20200226
25878994,0,0,0,0,0,0,1,20200119,20200405
25878997,0,0,0,0,0,0,1,20200119,20200405
25879000,0,0,0,0,0,0,1,20200119,20200405
25879003,0,0,0,0,0,0,1,20200119,20200405
25879006,0,0,0,0,0,0,1,20200119,20200405
25879009,0,0,0,0,0,0,1,20200119,20200405
25879012,0,0,0,0,0,0,1,20200119,20200405
25879147,0,0,0,0,0,0,0,20200115,20201231
25879148,0,0,0,0,0,0,0,20200115,20201231
25879149,0,0,0,0,0,0,0,20200115,20201231
25879150,0,0,0,0,0,0,0,20200115,20201231
25879151,0,0,0,0,0,0,0,20200115,20201231
25879152,0,0,0,0,0,0,0,20200115,20201231
25879153,0,0,0,0,0,0,0,20200115,20201231
25879157,0,0,0,0,0,0,0,20200115,20201231
25879154,0,0,0,0,0,0,0,20200115,20201231
25879155,0,0,0,0,0,0,0,20200115,20201231
25879156,0,0,0,0,0,0,0,20200115,20201231
25879158,0,0,0,0,0,0,0,20200115,20201231
25879159,0,0,0,0,0,0,0,20200115,20201231
25879160,0,0,0,0,0,0,0,20200115,20201231
25879161,0,0,0,0,0,0,0,20200115,20201231
25879162,0,0,0,0,0,0,0,20200115,20201231
25879163,0,0,0,0,0,0,0,20200115,20201231
25879164,0,0,0,0,0,0,0,20200115,20201231
25879165,0,0,0,0,0,0,0,20200115,20201231
25879166,0,0,0,0,0,0,0,20200115,20201231
25879167,0,0,0,0,0,0,0,20200115,20201231
25879168,0,0,0,0,0,0,0,20200115,20201231
25879169,0,0,0,0,0,0,0,20200115,20201231
25879170,0,0,0,0,0,0,0,20200115,20201231
25879171,0,0,0,0,0,0,0,20200115,20201231
25879172,0,0,0,0,0,0,0,20200115,20201231
25879173,0,0,0,0,0,0,0,20200115,20201231
25879174,0,0,0,0,0,0,0,20200115,20201231
25879175,0,0,0,0,0,0,0,20200115,20201231
25879176,0,0,0,0,0,0,0,20200115,20201231
25879177,0,0,0,0,0,0,0,20200115,20201231
25879178,0,0,0,0,0,0,0,20200115,20201231
25879179,0,0,0,0,0,0,0,20200115,20201231
25883407,1,1,1,1,1,0,0,20200115,20200221
25883413,1,1,1,1,1,0,0,20200115,20200221
25883419,0,0,0,0,0,1,0,20200118,20200404
25883422,0,0,0,0,0,1,0,20200118,20200404
25883414,1,1,1,1,1,0,0,20200227,20200327
25883408,1,1,1,1,1,0,0,20200227,20200327
25883425,1,1,1,1,1,0,0,20200224,20200226
25883432,1,1,1,1,1,0,0,20200224,20200226
25883439,1,1,1,1,1,0,0,20200224,20200226
25928863,0,0,0,0,0,0,1,20200119,20200405
25928866,0,0,0,0,0,0,1,20200119,20200405
25928877,0,0,0,0,0,0,0,20200115,20201231
25928878,0,0,0,0,0,0,0,20200115,20201231
25862467,1,1,1,1,1,0,0,20200115,20200221
25862929,0,0,0,0,0,0,0,20200115,20201231
25862903,0,0,0,0,0,0,0,20200115,20201231
25862557,0,0,0,0,0,1,0,20200118,20200404
25862659,1,1,1,1,1,0,0,20200224,20200226
25862468,1,1,1,1,1,0,0,20200227,20200327
25862904,0,0,0,0,0,0,0,20200115,20201231
25862916,0,0,0,0,0,0,0,20200115,20201231
25862473,1,1,1,1,1,0,0,20200115,20200221
25862461,1,1,1,1,1,0,0,20200115,20200221
25862311,1,1,1,1,1,0,0,20200115,20200221
25862922,0,0,0,0,0,0,0,20200115,20201231
25862918,0,0,0,0,0,0,0,20200115,20201231
25862927,0,0,0,0,0,0,0,20200115,20201231
25862905,0,0,0,0,0,0,0,20200115,20201231
25862901,0,0,0,0,0,0,0,20200115,20201231
25862518,0,0,0,0,0,1,0,20200118,20200404
25862554,0,0,0,0,0,1,0,20200118,20200404
25862548,0,0,0,0,0,1,0,20200118,20200404
25862539,0,0,0,0,0,1,0,20200118,20200404
25862602,0,0,0,0,0,0,1,20200119,20200405
25862608,0,0,0,0,0,0,1,20200119,20200405
25862614,0,0,0,0,0,0,1,20200119,20200405
25862623,0,0,0,0,0,0,1,20200119,20200405
25862629,0,0,0,0,0,0,1,20200119,20200405
25862638,1,1,1,1,1,0,0,20200224,20200226
25862680,1,1,1,1,1,0,0,20200224,20200226
25862799,1,1,1,1,1,0,0,20200224,20200226
25862813,1,1,1,1,1,0,0,20200224,20200226
25862827,1,1,1,1,1,0,0,20200224,20200226
25862462,1,1,1,1,1,0,0,20200227,20200327
25862474,1,1,1,1,1,0,0,20200227,20200327
25862312,1,1,1,1,1,0,0,20200227,20200327
25862323,1,1,1,1,1,0,0,20200115,20200221
25862341,1,1,1,1,1,0,0,20200115,20200221
25862902,0,0,0,0,0,0,0,20200115,20201231
25862906,0,0,0,0,0,0,0,20200115,20201231
25862924,0,0,0,0,0,0,0,20200115,20201231
25862908,0,0,0,0,0,0,0,20200115,20201231
25862482,0,0,0,0,0,1,0,20200118,20200404
25862491,0,0,0,0,0,1,0,20200118,20200404
25862524,0,0,0,0,0,1,0,20200118,20200404
25862530,0,0,0,0,0,1,0,20200118,20200404
25862503,0,0,0,0,0,1,0,20200118,20200404
25862620,0,0,0,0,0,0,1,20200119,20200405
25862635,0,0,0,0,0,0,1,20200119,20200405
25862563,0,0,0,0,0,0,1,20200119,20200405
25862566,0,0,0,0,0,0,1,20200119,20200405
25862572,0,0,0,0,0,0,1,20200119,20200405
25862666,1,1,1,1,1,0,0,20200224,20200226
25862342,1,1,1,1,1,0,0,20200227,20200327
25862324,1,1,1,1,1,0,0,20200227,20200327
25862329,1,1,1,1,1,0,0,20200115,20200221
25862317,1,1,1,1,1,0,0,20200115,20200221
25862335,1,1,1,1,1,0,0,20200115,20200221
25862645,1,1,1,1,1,0,0,20200224,20200226
25862652,1,1,1,1,1,0,0,20200224,20200226
25862336,1,1,1,1,1,0,0,20200227,20200327
25862318,1,1,1,1,1,0,0,20200227,20200327
25862330,1,1,1,1,1,0,0,20200227,20200327
25862931,0,0,0,0,0,0,0,20200115,20201231
25862485,0,0,0,0,0,1,0,20200118,20200404
